Container is store 10000 languages:
Cartoon: name = ExRQwvmycn  year = 1945  legacy = PUPPET, calculation = 194.5
Cartoon: name = jFhfkRpjaz  year = 1961  legacy = PLASTICINE, calculation = 196.1
Cartoon: name = GZFfCxesyo  year = 1961  legacy = PLASTICINE, calculation = 196.1
Fiction: name = SYatARxGYT  year = 1961  director = oQpyXC , quotient = 196.1
Cartoon: name = MSRzGyVdsR  year = 1961  legacy = PLASTICINE, calculation = 196.1
Documentary: name = RgZfPwBzMd  year = 1961  duration = 11 , calculation = 196.1
Cartoon: name = IqfTiZAcXE  year = 1961  legacy = DRAW, calculation = 196.1
Documentary: name = OKVetPEVvN  year = 1961  duration = 95 , calculation = 196.1
Cartoon: name = wYMxnJQZiF  year = 1961  legacy = DRAW, calculation = 196.1
Documentary: name = PWhBVwxBgc  year = 1962  duration = 22 , calculation = 196.2
Cartoon: name = iLmsCrlxhh  year = 1962  legacy = PLASTICINE, calculation = 196.2
Fiction: name = TApynCPeCv  year = 1962  director = Jlazfr , quotient = 196.2
Cartoon: name = cpQKyqCoMB  year = 1962  legacy = PLASTICINE, calculation = 196.2
Cartoon: name = rFXwRPulmK  year = 1962  legacy = DRAW, calculation = 196.2
Fiction: name = vtqsCPJfaC  year = 1962  director = dMCkfvOnRJ , quotient = 196.2
Fiction: name = xbHTMDAKSf  year = 1962  director = TkHTMlOvr , quotient = 196.2
Cartoon: name = qwZegvyMbx  year = 1962  legacy = DRAW, calculation = 196.2
Cartoon: name = oQrgsFKvVH  year = 1962  legacy = PUPPET, calculation = 196.2
Documentary: name = rBUeoGpWoD  year = 1962  duration = 51 , calculation = 196.2
Cartoon: name = wykSdpwkYM  year = 1962  legacy = PLASTICINE, calculation = 196.2
Documentary: name = BRwFLvqrfa  year = 1962  duration = 39 , calculation = 196.2
Cartoon: name = pWdsmdAySf  year = 1962  legacy = DRAW, calculation = 196.2
Fiction: name = tTOsmGkmDa  year = 1962  director = ENtAREw , quotient = 196.2
Fiction: name = DUwmfnvlZl  year = 1962  director = zQBXYqXJDE , quotient = 196.2
Documentary: name = GQgbioemkd  year = 1962  duration = 94 , calculation = 196.2
Documentary: name = ShGuvSGffz  year = 1962  duration = 74 , calculation = 196.2
Cartoon: name = WMlGfLAVKd  year = 1962  legacy = PLASTICINE, calculation = 196.2
Cartoon: name = DGAyhCkkRp  year = 1962  legacy = PLASTICINE, calculation = 196.2
Documentary: name = pHoCNdpXDY  year = 1962  duration = 96 , calculation = 196.2
Fiction: name = SSrDWYIpQJ  year = 1962  director = xGUZee , quotient = 196.2
Cartoon: name = oqfBmUhmMF  year = 1963  legacy = PUPPET, calculation = 196.3
Fiction: name = ENRhdctoKF  year = 1963  director = eHbiIN , quotient = 196.3
Documentary: name = sLabzKqpkQ  year = 1963  duration = 75 , calculation = 196.3
Cartoon: name = xgvhbcVZep  year = 1963  legacy = PLASTICINE, calculation = 196.3
Cartoon: name = qJuPyqrZbR  year = 1963  legacy = DRAW, calculation = 196.3
Fiction: name = WswLeGpYhd  year = 1963  director = cZmoQ , quotient = 196.3
Fiction: name = fhFtGMBgaP  year = 1963  director = udvPaCSK , quotient = 196.3
Fiction: name = QWkWdPBzDf  year = 1963  director = rzDVKOA , quotient = 196.3
Cartoon: name = DGXJRRdHEH  year = 1963  legacy = PLASTICINE, calculation = 196.3
Documentary: name = mKjGcpCrbY  year = 1963  duration = 58 , calculation = 196.3
Fiction: name = ERHntIDpdz  year = 1963  director = wRYPpEELqL , quotient = 196.3
Cartoon: name = YGeGsPjPuL  year = 1963  legacy = PUPPET, calculation = 196.3
Documentary: name = xJlFnluJqq  year = 1963  duration = 33 , calculation = 196.3
Fiction: name = EpEZxlJTfc  year = 1963  director = GcRcs , quotient = 196.3
Documentary: name = xULwtmdiJn  year = 1963  duration = 61 , calculation = 196.3
Cartoon: name = HtMMEpVQjE  year = 1963  legacy = DRAW, calculation = 196.3
Fiction: name = nlLcJueNvV  year = 1963  director = yOfru , quotient = 196.3
Documentary: name = jpmWnBenei  year = 1963  duration = 67 , calculation = 196.3
Documentary: name = YdMmZmnAXU  year = 1963  duration = 8 , calculation = 196.3
Cartoon: name = jzVtZGIqio  year = 1963  legacy = DRAW, calculation = 196.3
Fiction: name = UnmUQWAtTB  year = 1963  director = RlbCr , quotient = 196.3
Fiction: name = hmUxMKwPLe  year = 1963  director = jpVLnj , quotient = 196.3
Cartoon: name = UbyAfmDyCc  year = 1963  legacy = PLASTICINE, calculation = 196.3
Cartoon: name = eiflXiQDwv  year = 1963  legacy = PLASTICINE, calculation = 196.3
Cartoon: name = hUEdoTsezW  year = 1963  legacy = PUPPET, calculation = 196.3
Documentary: name = ZMbbqdWqTW  year = 1963  duration = 83 , calculation = 196.3
Fiction: name = OjxqXeDslx  year = 1963  director = AhbNxCQ , quotient = 196.3
Fiction: name = cUbIYTYQzh  year = 1964  director = AlzukEebTw , quotient = 196.4
Documentary: name = zjrpElgBQL  year = 1964  duration = 60 , calculation = 196.4
Cartoon: name = QwhciAFCzn  year = 1964  legacy = DRAW, calculation = 196.4
Cartoon: name = JUjbOrkYqV  year = 1964  legacy = PLASTICINE, calculation = 196.4
Fiction: name = zIbuZJcYmB  year = 1964  director = nhwsg , quotient = 196.4
Cartoon: name = wCvgvSSiwZ  year = 1964  legacy = PLASTICINE, calculation = 196.4
Documentary: name = MwwZyWQatl  year = 1964  duration = 82 , calculation = 196.4
Cartoon: name = QmVxnbZGgh  year = 1964  legacy = PLASTICINE, calculation = 196.4
Cartoon: name = JbyuLkpwre  year = 1964  legacy = PLASTICINE, calculation = 196.4
Cartoon: name = vPFWWqjfbg  year = 1964  legacy = PUPPET, calculation = 196.4
Fiction: name = JiBSWDkRqS  year = 1964  director = oiazrPEuiT , quotient = 196.4
Fiction: name = RcxWKuUZdr  year = 1964  director = UdnIlErn , quotient = 196.4
Cartoon: name = HKufkWXDVy  year = 1964  legacy = PUPPET, calculation = 196.4
Cartoon: name = stAixAHQMy  year = 1964  legacy = PUPPET, calculation = 196.4
Cartoon: name = VzpmAoQWac  year = 1964  legacy = PLASTICINE, calculation = 196.4
Documentary: name = KZjnrmbuaK  year = 1964  duration = 40 , calculation = 196.4
Fiction: name = pnGYhLLkWu  year = 1964  director = tYPxnb , quotient = 196.4
Fiction: name = BxulShyXnT  year = 1964  director = dTqbBGN , quotient = 196.4
Cartoon: name = kpGIROaRVA  year = 1964  legacy = PUPPET, calculation = 196.4
Fiction: name = dLlxoJbXPb  year = 1964  director = RXDoL , quotient = 196.4
Fiction: name = dCrEoycpdT  year = 1965  director = pNfSF , quotient = 196.5
Documentary: name = yzUndTlsvB  year = 1965  duration = 25 , calculation = 196.5
Fiction: name = zQbnUrrTQr  year = 1965  director = ZGMvg , quotient = 196.5
Documentary: name = xtwdreRjeo  year = 1965  duration = 79 , calculation = 196.5
Fiction: name = PAsppiiVce  year = 1965  director = yPXqKXpD , quotient = 196.5
Documentary: name = QQvCjbTPfM  year = 1965  duration = 27 , calculation = 196.5
Cartoon: name = oJujmaTXYv  year = 1965  legacy = PUPPET, calculation = 196.5
Cartoon: name = cYlUdgLFsM  year = 1965  legacy = DRAW, calculation = 196.5
Documentary: name = bGgubTwtAp  year = 1965  duration = 63 , calculation = 196.5
Cartoon: name = FArSmibKsS  year = 1965  legacy = DRAW, calculation = 196.5
Documentary: name = DqzijSVCUX  year = 1965  duration = 35 , calculation = 196.5
Fiction: name = XRzRrgdTbZ  year = 1965  director = cSLJB , quotient = 196.5
Fiction: name = pLvEcAJHiq  year = 1965  director = OdZnXul , quotient = 196.5
Cartoon: name = iMfYxCDqSX  year = 1965  legacy = PUPPET, calculation = 196.5
Documentary: name = XMzMoOaKUN  year = 1965  duration = 31 , calculation = 196.5
Fiction: name = cCoKnBXxaa  year = 1965  director = WxRZHGN , quotient = 196.5
Cartoon: name = tyYclYwjqM  year = 1965  legacy = DRAW, calculation = 196.5
Documentary: name = ynPChEyHSP  year = 1965  duration = 56 , calculation = 196.5
Fiction: name = JROiUCVnZb  year = 1966  director = MAklABHs , quotient = 196.6
Cartoon: name = YagyjpFtpX  year = 1966  legacy = DRAW, calculation = 196.6
Fiction: name = BlvnHoNPTo  year = 1966  director = kPJbnqr , quotient = 196.6
Cartoon: name = pGBckrpapH  year = 1966  legacy = PLASTICINE, calculation = 196.6
Documentary: name = xOnXuVIBNK  year = 1966  duration = 67 , calculation = 196.6
Fiction: name = viOLTSYWnL  year = 1966  director = RxlKTdCj , quotient = 196.6
Cartoon: name = pyVrDozyOh  year = 1966  legacy = PUPPET, calculation = 196.6
Cartoon: name = NBmtbwyncy  year = 1966  legacy = PLASTICINE, calculation = 196.6
Documentary: name = DDhroNfBqt  year = 1966  duration = 11 , calculation = 196.6
Cartoon: name = kWnTdkNZLH  year = 1966  legacy = DRAW, calculation = 196.6
Cartoon: name = EnjysBvpzK  year = 1966  legacy = PUPPET, calculation = 196.6
Fiction: name = bBXILTChaM  year = 1966  director = EfPtm , quotient = 196.6
Fiction: name = YCOiYUfINf  year = 1966  director = kcOYrKGRB , quotient = 196.6
Fiction: name = HizYugMvUB  year = 1966  director = loTjkE , quotient = 196.6
Fiction: name = bjQAqNYjcM  year = 1966  director = BzlzGRHTp , quotient = 196.6
Cartoon: name = GZCnpdFHhU  year = 1966  legacy = PUPPET, calculation = 196.6
Documentary: name = gLkIxYKrBJ  year = 1966  duration = 53 , calculation = 196.6
Cartoon: name = UBtjNZlStb  year = 1966  legacy = DRAW, calculation = 196.6
Documentary: name = BCrIrMuEuW  year = 1966  duration = 75 , calculation = 196.6
Fiction: name = LigjPNmber  year = 1966  director = gRPJHw , quotient = 196.6
Fiction: name = gdbhmTnkhc  year = 1966  director = uNRtMeX , quotient = 196.6
Documentary: name = EVZnCdlXkZ  year = 1966  duration = 6 , calculation = 196.6
Documentary: name = MCjWcYtMLq  year = 1966  duration = 46 , calculation = 196.6
Documentary: name = NZOEVaIpmP  year = 1966  duration = 47 , calculation = 196.6
Cartoon: name = wZyyStnddo  year = 1966  legacy = PLASTICINE, calculation = 196.6
Cartoon: name = MGktkJDVSM  year = 1966  legacy = PLASTICINE, calculation = 196.6
Fiction: name = lCKzVbWoMG  year = 1966  director = bJHhnNT , quotient = 196.6
Cartoon: name = dvRGUtZzIH  year = 1967  legacy = PLASTICINE, calculation = 196.7
Documentary: name = PjgrhXNCUQ  year = 1967  duration = 44 , calculation = 196.7
Cartoon: name = DQVCegPall  year = 1967  legacy = PUPPET, calculation = 196.7
Documentary: name = hGYKufxJTp  year = 1967  duration = 44 , calculation = 196.7
Cartoon: name = lhDydlFlXj  year = 1967  legacy = PUPPET, calculation = 196.7
Cartoon: name = nAYsoAYdUt  year = 1967  legacy = DRAW, calculation = 196.7
Cartoon: name = bJjSzwYVDB  year = 1967  legacy = PLASTICINE, calculation = 196.7
Fiction: name = TdXIRaJEXm  year = 1967  director = zqSxPAxrT , quotient = 196.7
Documentary: name = iUSdjWuLcY  year = 1967  duration = 70 , calculation = 196.7
Cartoon: name = LpwyITwxYK  year = 1967  legacy = PLASTICINE, calculation = 196.7
Documentary: name = bkrEkaVsKa  year = 1967  duration = 31 , calculation = 196.7
Documentary: name = pPETGlLLMV  year = 1967  duration = 40 , calculation = 196.7
Documentary: name = kVrJpHRVCh  year = 1967  duration = 61 , calculation = 196.7
Fiction: name = ASYVqAafGh  year = 1967  director = LZaGO , quotient = 196.7
Fiction: name = jdSZhdPevE  year = 1967  director = XmeFw , quotient = 196.7
Fiction: name = jZSuteWbit  year = 1967  director = qMUnveA , quotient = 196.7
Documentary: name = gAmkjQLWpy  year = 1967  duration = 87 , calculation = 196.7
Fiction: name = QjjYsUltOD  year = 1967  director = NMWxPwMwks , quotient = 196.7
Cartoon: name = PmPWwHGEze  year = 1967  legacy = PLASTICINE, calculation = 196.7
Fiction: name = TvNknvHjKd  year = 1967  director = ULVXcvMG , quotient = 196.7
Cartoon: name = gKUIBmYToe  year = 1967  legacy = DRAW, calculation = 196.7
Cartoon: name = ULAhTBNqdi  year = 1967  legacy = PUPPET, calculation = 196.7
Documentary: name = JQpfqjKUKq  year = 1967  duration = 92 , calculation = 196.7
Documentary: name = ZuCMuNASIe  year = 1967  duration = 35 , calculation = 196.7
Documentary: name = yJSJJxEEOg  year = 1967  duration = 52 , calculation = 196.7
Documentary: name = EvIKZroDGb  year = 1967  duration = 29 , calculation = 196.7
Documentary: name = PfdCIeXQoj  year = 1967  duration = 91 , calculation = 196.7
Fiction: name = LSNlupCjUg  year = 1967  director = RUKTXa , quotient = 196.7
Cartoon: name = qDQdZFLiis  year = 1967  legacy = PLASTICINE, calculation = 196.7
Fiction: name = QqkxjLHBIv  year = 1967  director = ODMOyAFgj , quotient = 196.7
Fiction: name = QDxnlkOeIl  year = 1968  director = gpbPdL , quotient = 196.8
Fiction: name = eMUlLHOdtN  year = 1968  director = UvOjUCDM , quotient = 196.8
Documentary: name = mgoXuWMhan  year = 1968  duration = 31 , calculation = 196.8
Fiction: name = ARcFSjwXfj  year = 1968  director = KANQTen , quotient = 196.8
Documentary: name = VvPhjBIejE  year = 1968  duration = 8 , calculation = 196.8
Cartoon: name = WqFXVtwYzL  year = 1968  legacy = PLASTICINE, calculation = 196.8
Documentary: name = qXbrBdmeXA  year = 1968  duration = 53 , calculation = 196.8
Cartoon: name = AErYZEKwQU  year = 1968  legacy = PLASTICINE, calculation = 196.8
Documentary: name = AVOlcTxXHo  year = 1968  duration = 64 , calculation = 196.8
Documentary: name = ZIkgHZDyKz  year = 1968  duration = 27 , calculation = 196.8
Cartoon: name = RCSgZgySNx  year = 1968  legacy = DRAW, calculation = 196.8
Fiction: name = oasvcQQxNS  year = 1968  director = CdmHZRb , quotient = 196.8
Fiction: name = fsjmPJFOhv  year = 1968  director = kgWwjBHv , quotient = 196.8
Fiction: name = tRkLvjImkL  year = 1968  director = LuXnjJdNR , quotient = 196.8
Documentary: name = MVjONLZyHA  year = 1968  duration = 26 , calculation = 196.8
Fiction: name = WGdGJvJnHJ  year = 1968  director = OUvnz , quotient = 196.8
Documentary: name = tcRBGbPJXz  year = 1968  duration = 42 , calculation = 196.8
Fiction: name = AlHGSxDvUt  year = 1968  director = wBaHdd , quotient = 196.8
Cartoon: name = uwFOwpBbQR  year = 1968  legacy = PUPPET, calculation = 196.8
Fiction: name = noWibyTanR  year = 1969  director = nvDIGi , quotient = 196.9
Cartoon: name = qcVtlhIhSx  year = 1969  legacy = PUPPET, calculation = 196.9
Documentary: name = fPlutgkZdQ  year = 1969  duration = 12 , calculation = 196.9
Documentary: name = WFMIYBirgU  year = 1969  duration = 58 , calculation = 196.9
Cartoon: name = kZVSSHarCI  year = 1969  legacy = PLASTICINE, calculation = 196.9
Documentary: name = RDymYJDjCS  year = 1969  duration = 59 , calculation = 196.9
Fiction: name = PbhGowHjfo  year = 1969  director = mKcSV , quotient = 196.9
Documentary: name = uRIAXWpEJj  year = 1969  duration = 44 , calculation = 196.9
Fiction: name = ZHqHSJuyqa  year = 1969  director = matIgm , quotient = 196.9
Fiction: name = OLJyTYfnMo  year = 1969  director = fZFTWoQoiB , quotient = 196.9
Documentary: name = vQPGeQCdNX  year = 1969  duration = 53 , calculation = 196.9
Documentary: name = SeHrKXYvLz  year = 1969  duration = 32 , calculation = 196.9
Fiction: name = IUmVnCjYyq  year = 1969  director = UYmPOzfca , quotient = 196.9
Cartoon: name = GwQLiptnIC  year = 1969  legacy = DRAW, calculation = 196.9
Documentary: name = OxDgINPPXp  year = 1969  duration = 54 , calculation = 196.9
Cartoon: name = ArUmiBdWVn  year = 1969  legacy = PLASTICINE, calculation = 196.9
Cartoon: name = yGTnyGsCMu  year = 1970  legacy = PLASTICINE, calculation = 197.0
Documentary: name = KLPxHNwRFa  year = 1970  duration = 90 , calculation = 197.0
Documentary: name = rKEHheKgeo  year = 1970  duration = 76 , calculation = 197.0
Documentary: name = bLqGbULUWQ  year = 1970  duration = 74 , calculation = 197.0
Cartoon: name = yieiHeWbzG  year = 1970  legacy = PLASTICINE, calculation = 197.0
Fiction: name = kHSLKPFAaX  year = 1970  director = gVkEJXpCps , quotient = 197.0
Documentary: name = iGAqWmdnga  year = 1970  duration = 50 , calculation = 197.0
Fiction: name = uDYphEOWOH  year = 1970  director = XEjGK , quotient = 197.0
Fiction: name = GsQePEVvFA  year = 1970  director = AHhGBWQ , quotient = 197.0
Cartoon: name = ojlrlGoXJN  year = 1970  legacy = DRAW, calculation = 197.0
Documentary: name = EJbalOfAmB  year = 1970  duration = 89 , calculation = 197.0
Fiction: name = BGzWvPxVNW  year = 1970  director = yvDYglpL , quotient = 197.0
Fiction: name = lxteKTqSOb  year = 1970  director = BmAtwsoYGV , quotient = 197.0
Fiction: name = ubmYwnhIXK  year = 1970  director = rmNuxdATn , quotient = 197.0
Cartoon: name = hpKiCSipWw  year = 1970  legacy = DRAW, calculation = 197.0
Fiction: name = wcxqKLlHGl  year = 1970  director = rmbNeiQi , quotient = 197.0
Fiction: name = vqRnFoNOtH  year = 1970  director = mgXZum , quotient = 197.0
Documentary: name = PWImZmXmxA  year = 1970  duration = 94 , calculation = 197.0
Cartoon: name = ejxTeiPwFe  year = 1970  legacy = DRAW, calculation = 197.0
Cartoon: name = QYGyppXpII  year = 1970  legacy = DRAW, calculation = 197.0
Fiction: name = GQxpwGvFaV  year = 1970  director = KHjGYS , quotient = 197.0
Cartoon: name = vsDYdYeyIG  year = 1970  legacy = PUPPET, calculation = 197.0
Documentary: name = bvvdIBjQfL  year = 1970  duration = 66 , calculation = 197.0
Documentary: name = sScHQzqsEt  year = 1970  duration = 29 , calculation = 197.0
Cartoon: name = hwXfhyADBD  year = 1970  legacy = PLASTICINE, calculation = 197.0
Documentary: name = FxuRLFnQsZ  year = 1970  duration = 50 , calculation = 197.0
Cartoon: name = HJWTaPqXmo  year = 1970  legacy = PUPPET, calculation = 197.0
Cartoon: name = KdUuXGUBFA  year = 1970  legacy = PUPPET, calculation = 197.0
Cartoon: name = lsLgRfzXNR  year = 1971  legacy = DRAW, calculation = 197.1
Cartoon: name = ophPPWloLH  year = 1971  legacy = PLASTICINE, calculation = 197.1
Documentary: name = pSPUSmUuAz  year = 1971  duration = 75 , calculation = 197.1
Cartoon: name = avkbZBGYWK  year = 1971  legacy = PUPPET, calculation = 197.1
Documentary: name = oiXThIgheV  year = 1971  duration = 76 , calculation = 197.1
Fiction: name = mwccutPztx  year = 1971  director = LjMXPK , quotient = 197.1
Documentary: name = BGzrsZxfoy  year = 1971  duration = 93 , calculation = 197.1
Fiction: name = xHRmndWwlI  year = 1971  director = wcrToRbXLq , quotient = 197.1
Cartoon: name = KISctQdSXZ  year = 1971  legacy = PUPPET, calculation = 197.1
Fiction: name = HRBFJDWAdV  year = 1971  director = JeOBCQAjmN , quotient = 197.1
Cartoon: name = JZyWbiqQvh  year = 1971  legacy = DRAW, calculation = 197.1
